variant,event_date,event_name,compound,tyre_life,observed,predicted
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,8,0.8527619047619055,1.7927854807778711
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,9,0.9144090909090911,1.7810063955964524
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,10,0.9356086956521742,1.7740693808202206
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,11,0.9842608695652157,1.793903767850655
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,12,1.1346315789473689,1.9293200625397076
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,13,1.1968421052631584,1.9547212728140677
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,14,1.4652857142857136,1.9365323779499397
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,15,1.1350952380952382,1.9334935110813685
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,16,1.2983043478260872,1.8683805049194218
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,17,1.3187272727272714,1.8389188669394472
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,18,1.0248500000000014,1.8107692394591701
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,19,1.0061000000000013,1.8088792394591704
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,20,1.533166666666668,1.8855141015969688
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,21,1.409437500000001,1.937473349672696
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,22,1.3475000000000001,1.989622214419704
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,23,0.6940000000000026,1.3586417626106213
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,24,-0.0630000000000023,0.865537514872321
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,25,-0.1280000000000001,0.7874783027023208
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,26,-0.1280000000000001,0.7874783027023208
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,27,0.1089999999999946,0.7874783027023208
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,28,-0.0849999999999937,0.8083110889823814
hgb_raw,2025-08-31,Dutch Grand Prix,MEDIUM,29,-0.0679999999999978,0.8083110889823814
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,2,4.996833333333336,1.7415512438924778
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,3,0.4934999999999998,1.7415512438924778
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,4,1.775200000000001,1.8052599168449608
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,5,1.2254444444444426,1.6933500280094322
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,6,0.5660000000000025,1.6095714518476925
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,7,0.7507000000000005,1.555167223350389
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,8,0.5111875000000028,1.447621758411271
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,9,0.3369444444444451,1.408420386481032
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,10,0.008352941176468676,1.3264410158366975
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,11,0.2583529411764712,1.385355922993642
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,12,0.18407142857142741,1.3931244389125583
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,13,0.2878461538461553,1.4202233842456309
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,14,0.3245000000000016,1.4005852103745182
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,15,0.9191250000000011,1.6531156839854866
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,16,1.379500000000002,1.6531156839854866
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,17,1.0287142857142848,1.731909998809273
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,18,0.922125000000003,1.6071936742204866
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,19,-0.041111111111113194,1.1049897127808508
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,20,-0.13455555555555698,1.1049897127808508
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,21,-0.09388888888888876,1.1049897127808508
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,22,0.049874999999998275,1.0942074953510843
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,23,0.5326666666666663,1.139706430812276
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,24,1.0474999999999994,1.0807226939389223
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,25,0.9540000000000006,1.0807226939389223
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,26,1.0854999999999961,1.0807226939389223
hgb_raw,2025-08-31,Dutch Grand Prix,SOFT,27,2.3220000000000027,1.1015554802189829
hgb_raw,2025-09-07,Italian Grand Prix,HARD,2,-1.470642857142855,1.8480422409121586
hgb_raw,2025-09-07,Italian Grand Prix,HARD,3,-1.070125,1.8749765223798895
hgb_raw,2025-09-07,Italian Grand Prix,HARD,4,-1.2548749999999993,1.8149199808311134
hgb_raw,2025-09-07,Italian Grand Prix,HARD,5,-1.4481176470588233,1.7510952852329114
hgb_raw,2025-09-07,Italian Grand Prix,HARD,6,-1.2790000000000008,1.7310350065006093
hgb_raw,2025-09-07,Italian Grand Prix,HARD,7,-1.572266666666667,1.7492117699246128
hgb_raw,2025-09-07,Italian Grand Prix,HARD,8,-1.5834666666666672,1.739606361430326
hgb_raw,2025-09-07,Italian Grand Prix,HARD,9,-1.6168823529411787,1.710413860892758
hgb_raw,2025-09-07,Italian Grand Prix,HARD,10,-1.5805294117647066,1.760037736202257
hgb_raw,2025-09-07,Italian Grand Prix,HARD,11,-1.3967894736842112,1.7493316116547353
hgb_raw,2025-09-07,Italian Grand Prix,HARD,12,-1.3488,1.792324882619096
hgb_raw,2025-09-07,Italian Grand Prix,HARD,13,-1.2417499999999997,1.7913941940679439
hgb_raw,2025-09-07,Italian Grand Prix,HARD,14,-1.4039999999999997,1.7533670519271916
hgb_raw,2025-09-07,Italian Grand Prix,HARD,15,-1.5174285714285707,1.7357622078472392
hgb_raw,2025-09-07,Italian Grand Prix,HARD,16,-1.3967500000000015,1.7388531048199742
hgb_raw,2025-09-07,Italian Grand Prix,HARD,17,-1.407263157894736,1.7548876828299484
hgb_raw,2025-09-07,Italian Grand Prix,HARD,18,-1.2253888888888897,1.7070557807714173
hgb_raw,2025-09-07,Italian Grand Prix,HARD,19,-1.5336249999999998,1.6950981794797826
hgb_raw,2025-09-07,Italian Grand Prix,HARD,20,-1.5128571428571433,1.722987311104427
hgb_raw,2025-09-07,Italian Grand Prix,HARD,21,-1.5145833333333332,1.8067982387691925
hgb_raw,2025-09-07,Italian Grand Prix,HARD,22,-1.737636363636364,1.7345454966963836
hgb_raw,2025-09-07,Italian Grand Prix,HARD,23,-1.7503333333333326,1.7077224370775335
hgb_raw,2025-09-07,Italian Grand Prix,HARD,24,-1.6454545454545437,1.7269570841812198
hgb_raw,2025-09-07,Italian Grand Prix,HARD,25,-1.7642727272727283,1.6598293608585764
hgb_raw,2025-09-07,Italian Grand Prix,HARD,26,-1.7446999999999975,1.664913389778284
hgb_raw,2025-09-07,Italian Grand Prix,HARD,27,-1.4653333333333352,1.72610778861794
hgb_raw,2025-09-07,Italian Grand Prix,HARD,28,-1.6753333333333336,1.7606803413478955
hgb_raw,2025-09-07,Italian Grand Prix,HARD,29,-1.6921111111111078,1.7649735412633063
hgb_raw,2025-09-07,Italian Grand Prix,HARD,30,-1.8405555555555553,1.7649735412633063
hgb_raw,2025-09-07,Italian Grand Prix,HARD,31,-1.810875000000003,1.7864186209989716
hgb_raw,2025-09-07,Italian Grand Prix,HARD,32,-1.7781111111111128,1.7046911429920837
hgb_raw,2025-09-07,Italian Grand Prix,HARD,33,-1.7852499999999996,1.6409463132818085
hgb_raw,2025-09-07,Italian Grand Prix,HARD,34,-1.8345714285714283,1.572876817490784
hgb_raw,2025-09-07,Italian Grand Prix,HARD,35,-2.0676666666666677,1.6348178669088511
hgb_raw,2025-09-07,Italian Grand Prix,HARD,36,-1.6164000000000016,1.6585436301494245
hgb_raw,2025-09-07,Italian Grand Prix,HARD,37,-1.728400000000002,1.578883862994225
hgb_raw,2025-09-07,Italian Grand Prix,HARD,38,-1.8439999999999999,1.431415275058443
hgb_raw,2025-09-07,Italian Grand Prix,HARD,39,-1.5310000000000001,1.3996415371543822
hgb_raw,2025-09-07,Italian Grand Prix,HARD,40,-1.9375,1.3927486955984825
hgb_raw,2025-09-07,Italian Grand Prix,HARD,41,-1.527000000000001,1.4272129033779821
hgb_raw,2025-09-07,Italian Grand Prix,HARD,42,-1.5067500000000003,1.3755165917087324
hgb_raw,2025-09-07,Italian Grand Prix,HARD,43,-1.7779999999999987,1.4099807994882323
hgb_raw,2025-09-07,Italian Grand Prix,HARD,44,-1.662749999999999,1.4272129033779821
hgb_raw,2025-09-07,Italian Grand Prix,HARD,45,-1.8833333333333353,1.4272129033779821
hgb_raw,2025-09-07,Italian Grand Prix,HARD,46,-2.0320000000000014,1.4272129033779821
hgb_raw,2025-09-07,Italian Grand Prix,HARD,47,-1.9206666666666716,1.4272129033779821
hgb_raw,2025-09-07,Italian Grand Prix,HARD,48,-2.098333333333334,1.4042367648583156
hgb_raw,2025-09-07,Italian Grand Prix,HARD,49,-1.9065000000000012,1.3927486955984825
hgb_raw,2025-09-07,Italian Grand Prix,HARD,50,-1.849000000000004,1.3582844878189826
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,2,-0.48775000000000013,2.01557486845798
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,3,-0.24973333333333111,2.026341095558328
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,4,-1.0651111111111102,1.9084929915852047
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,5,-0.827400000000001,2.0115064986525706
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,6,-0.7703333333333338,1.9476302929796205
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,7,-0.3855999999999993,1.8669750852324536
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,8,-0.8306428571428585,2.056577479000824
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,9,-1.2182999999999986,1.9480978810570317
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,10,-1.2810000000000006,2.0104301716180064
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,11,-1.0217826086956512,1.9656104727700396
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,12,-1.003608695652174,2.014489543896733
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,13,-0.7578461538461542,2.019541328569776
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,14,-0.5105925925925922,2.0114777182388326
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,15,-0.8992592592592593,2.010652235310684
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,16,-0.9683846153846158,2.004211890659815
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,17,-0.9165199999999999,1.9320351841102634
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,18,-0.9824999999999992,1.941632636463104
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,19,-1.1814761904761908,1.8948322768065473
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,20,-1.2433529411764714,1.85454159603155
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,21,-1.4246923076923077,1.8999565838624959
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,22,-1.4709090909090903,1.8792230778507253
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,23,-1.5793333333333333,1.744246545349694
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,24,-1.5788888888888881,1.8281231438899341
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,25,-1.3983333333333343,1.688654487066463
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,26,-1.3400000000000019,1.688654487066463
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,27,-1.668124999999998,1.7006332516293354
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,28,-1.5949999999999989,1.8346127452019425
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,29,-1.9002857142857112,1.8346127452019425
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,30,-1.5541666666666696,1.7806215726232189
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,31,-1.7241666666666688,1.7780215726232187
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,32,-1.8760000000000023,1.7133015726232188
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,33,-2.0302499999999988,1.6825386176253856
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,34,-2.1727500000000006,1.447957235625386
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,35,-2.2805,1.447957235625386
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,36,-2.3602500000000006,1.4182985198493858
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,37,-2.4056666666666664,1.435041122764953
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,38,-2.316499999999998,1.3446632312333833
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,39,-2.4534999999999982,1.3446632312333833
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,40,-2.541499999999999,1.3446632312333833
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,42,-2.4955,1.3446632312333833
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,43,-2.363500000000002,1.3446632312333833
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,44,-2.603999999999999,1.3446632312333833
hgb_raw,2025-09-07,Italian Grand Prix,MEDIUM,45,-2.218999999999994,1.3446632312333833
hgb_raw,2025-09-07,Italian Grand Prix,SOFT,2,-0.41442857142856837,1.7364562191080049
hgb_raw,2025-09-07,Italian Grand Prix,SOFT,3,-0.0580000000000069,2.259626362952244
hgb_raw,2025-09-07,Italian Grand Prix,SOFT,4,-3.152000000000001,1.665579765042579
hgb_raw,2025-09-07,Italian Grand Prix,SOFT,5,-0.3982857142857134,1.6741175254324063
hgb_raw,2025-09-07,Italian Grand Prix,SOFT,6,-3.2529999999999974,1.7121667634882751
hgb_raw,2025-09-07,Italian Grand Prix,SOFT,7,-2.5975000000000037,1.5741652697247028
hgb_raw,2025-09-07,Italian Grand Prix,SOFT,8,-2.50266666666667,1.6078686973818954
hgb_raw,2025-09-07,Italian Grand Prix,SOFT,9,-3.811,1.2863586959785225
hgb_raw,2025-09-07,Italian Grand Prix,SOFT,10,-2.4645000000000006,1.4438492078984337
hgb_raw,2025-09-07,Italian Grand Prix,SOFT,11,-0.42549999999999955,1.4438492078984337
hgb_raw,2025-09-07,Italian Grand Prix,SOFT,12,0.7740000000000009,1.5430351845634842
hgb_raw,2025-09-07,Italian Grand Prix,SOFT,13,-0.9749999999999944,1.5430351845634842
hgb_raw,2025-09-07,Italian Grand Prix,SOFT,14,-1.1340000000000003,1.5430351845634842
hgb_raw,2025-09-07,Italian Grand Prix,SOFT,15,0.8020000000000067,1.5430351845634842
hgb_raw,2025-09-07,Italian Grand Prix,SOFT,17,-1.4860000000000042,1.5430351845634842
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,2,-0.38983333333333303,1.88841853326296
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,3,-0.03277777777777796,1.9933248478419996
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,4,-0.2828999999999994,2.028623313964208
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,5,0.1336666666666654,2.0810107674950364
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,6,0.9672222222222244,2.240907020003062
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,7,0.0343636363636364,1.952685903875056
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,8,0.4784736842105253,2.251867790206668
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,9,0.4230000000000018,2.2587676559079237
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,10,0.29219999999999974,2.2261421535141976
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,11,0.3369000000000007,2.207251948284141
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,12,0.2364736842105268,2.1832757477888567
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,13,0.2879999999999997,2.1507494190314884
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,14,0.5013499999999986,2.1230544436416414
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,15,0.5026111111111109,2.141692282752161
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,16,0.2550625000000002,2.0449095046931425
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,17,-0.8103750000000005,1.492619763123566
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,18,-0.6078000000000017,1.5689893203891132
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,19,0.07042857142857274,1.8394207926036752
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,20,0.0063529411764716645,1.8660925694338668
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,21,-0.11323529411764519,1.8229386576424105
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,22,-0.06164705882352955,1.8160285889129986
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,23,-0.16341176470588104,1.8125755813600575
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,24,0.01731250000000005,1.8414824653413748
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,25,0.03186666666666629,1.8703208627334582
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,26,-0.18257142857142838,1.7682973222835012
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,27,-0.20492857142857143,1.7563929791263582
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,28,-0.2875384615384615,1.7065622368429594
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,29,-0.30507692307692147,1.6941468522275747
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,30,-0.44223076923076887,1.6349191599198827
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,31,-0.5663333333333339,1.611436970108291
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,32,-0.2515833333333326,1.5908669729416243
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,33,0.00039999999999906777,1.457556334274333
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,34,-0.039999999999999945,1.326011944124505
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,35,-0.2920000000000016,1.2776784033599233
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,36,-0.9783999999999992,1.1611500354491013
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,37,-0.941749999999999,1.1160679977966317
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,38,-0.9360000000000023,1.1815489570813815
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,39,-0.24150000000000205,1.1566997382406818
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,40,1.0900000000000034,1.350065437658982
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,41,-0.108000000000004,1.350065437658982
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,42,0.0439999999999969,1.350065437658982
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,43,-0.081000000000003,1.350065437658982
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,44,-0.1809999999999973,1.350065437658982
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,45,-0.3580000000000041,1.350065437658982
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,46,-0.4320000000000021,1.350065437658982
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,47,-0.4620000000000033,1.350065437658982
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,48,-0.4150000000000062,1.350065437658982
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,49,-0.6119999999999948,1.350065437658982
hgb_raw,2025-09-21,Azerbaijan Grand Prix,HARD,50,-0.4369999999999976,1.350065437658982
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,2,-1.1858000000000004,1.449479187788236
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,3,-1.6852000000000031,1.401542054778328
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,4,-1.1687499999999993,1.3780474028022247
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,5,-1.2901666666666667,1.5047370888566531
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,6,0.2995555555555569,1.7058180974966666
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,7,-0.35450000000000303,1.5856888337960937
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,8,-0.07764285714285839,1.7138262155456838
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,9,0.402500000000001,1.8804060269737914
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,10,0.4557368421052635,1.852844136409118
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,11,0.6793181818181815,1.9914405987247734
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,12,0.5952380952380952,1.9864713809075016
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,13,0.48105000000000053,2.0154648670995488
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,14,0.07914999999999847,2.0363207670525494
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,15,0.14182352941176313,2.040560275467492
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,16,0.29438461538461413,2.220679829802331
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,17,0.12941666666666876,2.1810110071305187
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,18,0.2116363636363639,2.1882094413574253
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,19,0.2523636363636373,2.277573089446635
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,20,0.01828571428571633,2.314035868636909
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,21,-0.2384999999999996,2.203765025012714
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,22,0.11999999999999982,2.160342244226048
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,23,0.10683333333333422,2.1287505942260476
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,24,0.17324999999999946,2.203875788475206
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,25,0.7656000000000006,2.262519751782501
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,26,0.252000000000001,2.2397676015437926
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,27,0.13319999999999937,2.2463847249837925
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,28,-0.007400000000001228,2.2463847249837925
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,29,0.2654999999999994,2.4557542801147108
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,30,0.14324999999999832,2.392178536064425
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,31,0.0817499999999996,2.3326127920141406
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,32,0.3913333333333308,2.29739887661534
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,33,0.36999999999999744,2.0398820175177406
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,34,0.07450000000000045,1.8188631466127407
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,35,-0.022500000000000853,1.8188631466127407
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,36,-0.19350000000000026,1.6522540061419608
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,37,0.7549999999999955,1.5539149210005403
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,38,0.75,1.5539149210005403
hgb_raw,2025-09-21,Azerbaijan Grand Prix,MEDIUM,39,0.6680000000000064,1.467536606058981
hgb_raw,2025-09-21,Azerbaijan Grand Prix,SOFT,3,-3.7930000000000064,1.4955206626827402
hgb_raw,2025-09-21,Azerbaijan Grand Prix,SOFT,5,-4.213999999999999,1.4955206626827402
hgb_raw,2025-09-21,Azerbaijan Grand Prix,SOFT,8,4.7455,1.7480574114457448
hgb_raw,2025-09-21,Azerbaijan Grand Prix,SOFT,9,0.6668333333333317,1.701135238213474
hgb_raw,2025-09-21,Azerbaijan Grand Prix,SOFT,10,1.2324285714285708,1.7919223892416551
hgb_raw,2025-09-21,Azerbaijan Grand Prix,SOFT,11,1.4110000000000014,1.8302479569289911
hgb_raw,2025-09-21,Azerbaijan Grand Prix,SOFT,12,0.8730000000000046,1.7441252529586406
hgb_raw,2025-09-21,Azerbaijan Grand Prix,SOFT,13,3.3159999999999954,1.8634721171464403
hgb_raw,2025-09-21,Azerbaijan Grand Prix,SOFT,14,2.388999999999996,1.9927298432345408
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,2,-0.6504999999999992,2.1095743720763673
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,3,-0.2807333333333332,2.0013223684692125
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,4,-0.25299999999999806,2.0171778356546075
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,5,-0.37253333333333294,1.9940016732315151
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,6,-0.37653333333333305,1.9933500129922577
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,7,-0.27873333333333317,1.9898315243185523
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,8,-0.02850000000000008,2.0044378375866816
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,9,0.06914285714285633,1.9656816857917485
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,10,0.1297857142857148,2.011592959054649
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,11,0.1665714285714281,2.0670805191326833
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,12,0.46964285714285736,2.054623865621955
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,13,0.4414999999999997,1.9943604571691258
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,14,0.23438461538461625,1.8824773858762944
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,15,0.48307142857142793,1.7487269580264864
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,16,0.5214615384615393,1.7654874457432972
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,17,0.8882857142857138,1.8804070336604173
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,18,0.5283333333333337,1.89512745373863
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,19,0.3634166666666682,1.8189094884233867
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,20,0.5302999999999998,1.7736393014471563
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,21,0.6328181818181804,1.7714434479575438
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,22,0.9808333333333342,1.7807205319926636
hgb_raw,2025-10-05,Singapore Grand Prix,HARD,23,0.41324999999999906,1.8323480220445834
